time,humidity,prediction,scoring_id,scoring_timestamp
9801,20,94.5504536,d259458e4b759ae66dce820ba685cd82-1905,2022-08-09 07:30:12.401
9811,20,94.54032697,d259458e4b759ae66dce820ba685cd82-1906,2022-08-09 07:30:12.401
9815,20,94.53627632,d259458e4b759ae66dce820ba685cd82-1907,2022-08-09 07:30:12.401
9821,21,93.9247949,d259458e4b759ae66dce820ba685cd82-1908,2022-08-09 07:30:12.401
9830,20,94.52108639,d259458e4b759ae66dce820ba685cd82-1909,2022-08-09 07:30:12.401
9842,20,94.50893444,d259458e4b759ae66dce820ba685cd82-1910,2022-08-09 07:30:12.401
9849,19,95.10725126,d259458e4b759ae66dce820ba685cd82-1911,2022-08-09 07:30:12.401
9855,19,95.10117529,d259458e4b759ae66dce820ba685cd82-1912,2022-08-09 07:30:12.401
9865,19,95.09104866,d259458e4b759ae66dce820ba685cd82-1913,2022-08-09 07:30:12.401
9871,19,95.08497269,d259458e4b759ae66dce820ba685cd82-1914,2022-08-09 07:30:12.401
9878,19,95.07788405,d259458e4b759ae66dce820ba685cd82-1915,2022-08-09 07:30:12.401
9885,18,95.67620087,d259458e4b759ae66dce820ba685cd82-1916,2022-08-09 07:30:12.401
9899,18,95.6620236,d259458e4b759ae66dce820ba685cd82-1917,2022-08-09 07:30:12.401
9905,18,95.65594762,d259458e4b759ae66dce820ba685cd82-1918,2022-08-09 07:30:12.401
9914,17,96.25223912,d259458e4b759ae66dce820ba685cd82-1919,2022-08-09 07:30:12.401
9920,17,96.24616314,d259458e4b759ae66dce820ba685cd82-1920,2022-08-09 07:30:12.401
9927,17,96.23907451,d259458e4b759ae66dce820ba685cd82-1921,2022-08-09 07:30:12.401
9936,17,96.22996055,d259458e4b759ae66dce820ba685cd82-1922,2022-08-09 07:30:12.401
9943,17,96.22287191,d259458e4b759ae66dce820ba685cd82-1923,2022-08-09 07:30:12.401
9949,17,96.21679594,d259458e4b759ae66dce820ba685cd82-1924,2022-08-09 07:30:12.401
9956,17,96.2097073,d259458e4b759ae66dce820ba685cd82-1925,2022-08-09 07:30:12.401
9965,17,96.20059334,d259458e4b759ae66dce820ba685cd82-1926,2022-08-09 07:30:12.401
9969,17,96.19654269,d259458e4b759ae66dce820ba685cd82-1927,2022-08-09 07:30:12.401
9976,17,96.18945405,d259458e4b759ae66dce820ba685cd82-1928,2022-08-09 07:30:12.401
9983,18,95.57695996,d259458e4b759ae66dce820ba685cd82-1929,2022-08-09 07:30:12.401
9989,18,95.57088399,d259458e4b759ae66dce820ba685cd82-1930,2022-08-09 07:30:12.401
10001,19,94.95332659,d259458e4b759ae66dce820ba685cd82-1931,2022-08-09 07:30:12.401
10010,19,94.94421263,d259458e4b759ae66dce820ba685cd82-1932,2022-08-09 07:30:12.401
10017,19,94.93712399,d259458e4b759ae66dce820ba685cd82-1933,2022-08-09 07:30:12.401
10021,20,94.32766789,d259458e4b759ae66dce820ba685cd82-1934,2022-08-09 07:30:12.401
10028,19,94.92598471,d259458e4b759ae66dce820ba685cd82-1935,2022-08-09 07:30:12.401
10034,19,94.91990873,d259458e4b759ae66dce820ba685cd82-1936,2022-08-09 07:30:12.401
10041,20,94.30741465,d259458e4b759ae66dce820ba685cd82-1937,2022-08-09 07:30:12.401
10047,20,94.30133867,d259458e4b759ae66dce820ba685cd82-1938,2022-08-09 07:30:12.401
10054,20,94.29425004,d259458e4b759ae66dce820ba685cd82-1939,2022-08-09 07:30:12.401
10061,20,94.2871614,d259458e4b759ae66dce820ba685cd82-1940,2022-08-09 07:30:12.401
10067,21,93.67567997,d259458e4b759ae66dce820ba685cd82-1941,2022-08-09 07:30:12.401
10074,21,93.66859134,d259458e4b759ae66dce820ba685cd82-1942,2022-08-09 07:30:12.401
10081,21,93.6615027,d259458e4b759ae66dce820ba685cd82-1943,2022-08-09 07:30:12.401
10087,21,93.65542673,d259458e4b759ae66dce820ba685cd82-1944,2022-08-09 07:30:12.401
10096,21,93.64631277,d259458e4b759ae66dce820ba685cd82-1945,2022-08-09 07:30:12.401
10103,21,93.63922413,d259458e4b759ae66dce820ba685cd82-1946,2022-08-09 07:30:12.401
10110,20,94.23754095,d259458e4b759ae66dce820ba685cd82-1947,2022-08-09 07:30:12.401
10119,20,94.22842699,d259458e4b759ae66dce820ba685cd82-1948,2022-08-09 07:30:12.401
10126,20,94.22133835,d259458e4b759ae66dce820ba685cd82-1949,2022-08-09 07:30:12.401
10132,20,94.21526238,d259458e4b759ae66dce820ba685cd82-1950,2022-08-09 07:30:12.401
10139,20,94.20817374,d259458e4b759ae66dce820ba685cd82-1951,2022-08-09 07:30:12.401
10146,20,94.2010851,d259458e4b759ae66dce820ba685cd82-1952,2022-08-09 07:30:12.401
10152,20,94.19500913,d259458e4b759ae66dce820ba685cd82-1953,2022-08-09 07:30:12.401
10161,19,94.79130062,d259458e4b759ae66dce820ba685cd82-1954,2022-08-09 07:30:12.401
10168,19,94.78421199,d259458e4b759ae66dce820ba685cd82-1955,2022-08-09 07:30:12.401
10175,18,95.3825288,d259458e4b759ae66dce820ba685cd82-1956,2022-08-09 07:30:12.401
10186,18,95.37138952,d259458e4b759ae66dce820ba685cd82-1957,2022-08-09 07:30:12.401
10194,18,95.36328822,d259458e4b759ae66dce820ba685cd82-1958,2022-08-09 07:30:12.401
10200,18,95.35721225,d259458e4b759ae66dce820ba685cd82-1959,2022-08-09 07:30:12.401
10209,18,95.34809829,d259458e4b759ae66dce820ba685cd82-1960,2022-08-09 07:30:12.401
10216,18,95.34100965,d259458e4b759ae66dce820ba685cd82-1961,2022-08-09 07:30:12.401
10220,19,94.73155355,d259458e4b759ae66dce820ba685cd82-1962,2022-08-09 07:30:12.401
10226,19,94.72547757,d259458e4b759ae66dce820ba685cd82-1963,2022-08-09 07:30:12.401
10235,19,94.71636361,d259458e4b759ae66dce820ba685cd82-1964,2022-08-09 07:30:12.401
10242,19,94.70927498,d259458e4b759ae66dce820ba685cd82-1965,2022-08-09 07:30:12.401
10249,20,94.09678089,d259458e4b759ae66dce820ba685cd82-1966,2022-08-09 07:30:12.401
10255,20,94.09070491,d259458e4b759ae66dce820ba685cd82-1967,2022-08-09 07:30:12.401
10262,19,94.68902173,d259458e4b759ae66dce820ba685cd82-1968,2022-08-09 07:30:12.401
10269,19,94.6819331,d259458e4b759ae66dce820ba685cd82-1969,2022-08-09 07:30:12.401
10275,20,94.07045167,d259458e4b759ae66dce820ba685cd82-1970,2022-08-09 07:30:12.401
10282,20,94.06336303,d259458e4b759ae66dce820ba685cd82-1971,2022-08-09 07:30:12.401
10291,21,93.44884362,d259458e4b759ae66dce820ba685cd82-1972,2022-08-09 07:30:12.401
10295,21,93.44479297,d259458e4b759ae66dce820ba685cd82-1973,2022-08-09 07:30:12.401
10302,21,93.43770433,d259458e4b759ae66dce820ba685cd82-1974,2022-08-09 07:30:12.401
10309,21,93.4306157,d259458e4b759ae66dce820ba685cd82-1975,2022-08-09 07:30:12.401
10318,21,93.42150174,d259458e4b759ae66dce820ba685cd82-1976,2022-08-09 07:30:12.401
10322,21,93.41745109,d259458e4b759ae66dce820ba685cd82-1977,2022-08-09 07:30:12.401
10328,21,93.41137511,d259458e4b759ae66dce820ba685cd82-1978,2022-08-09 07:30:12.401
14644,43,75.72180467,d259458e4b759ae66dce820ba685cd82-1979,2022-08-09 07:30:12.401
14664,43,75.70155143,d259458e4b759ae66dce820ba685cd82-1980,2022-08-09 07:30:12.401
14674,42,76.29683026,d259458e4b759ae66dce820ba685cd82-1981,2022-08-09 07:30:12.401
14692,41,76.88400779,d259458e4b759ae66dce820ba685cd82-1982,2022-08-09 07:30:12.401
14697,41,76.87894448,d259458e4b759ae66dce820ba685cd82-1983,2022-08-09 07:30:12.401
14702,41,76.87388117,d259458e4b759ae66dce820ba685cd82-1984,2022-08-09 07:30:12.401
14739,39,78.04722357,d259458e4b759ae66dce820ba685cd82-1985,2022-08-09 07:30:12.401
14759,40,77.42156487,d259458e4b759ae66dce820ba685cd82-1986,2022-08-09 07:30:12.401
14771,40,77.40941292,d259458e4b759ae66dce820ba685cd82-1987,2022-08-09 07:30:12.401
14776,40,77.40434961,d259458e4b759ae66dce820ba685cd82-1988,2022-08-09 07:30:12.401
14796,39,77.98950182,d259458e4b759ae66dce820ba685cd82-1989,2022-08-09 07:30:12.401
14804,38,78.58680597,d259458e4b759ae66dce820ba685cd82-1990,2022-08-09 07:30:12.401
14816,38,78.57465402,d259458e4b759ae66dce820ba685cd82-1991,2022-08-09 07:30:12.401
14864,39,77.92064078,d259458e4b759ae66dce820ba685cd82-1992,2022-08-09 07:30:12.401
14879,39,77.90545085,d259458e4b759ae66dce820ba685cd82-1993,2022-08-09 07:30:12.401
14884,39,77.90038754,d259458e4b759ae66dce820ba685cd82-1994,2022-08-09 07:30:12.401
14937,37,79.05752734,d259458e4b759ae66dce820ba685cd82-1995,2022-08-09 07:30:12.401
14942,37,79.05246403,d259458e4b759ae66dce820ba685cd82-1996,2022-08-09 07:30:12.401
14946,38,78.44300793,d259458e4b759ae66dce820ba685cd82-1997,2022-08-09 07:30:12.401
14951,37,79.04335007,d259458e4b759ae66dce820ba685cd82-1998,2022-08-09 07:30:12.401
14986,35,80.21871779,d259458e4b759ae66dce820ba685cd82-1999,2022-08-09 07:30:12.401
14993,35,80.21162916,d259458e4b759ae66dce820ba685cd82-2000,2022-08-09 07:30:12.401
14998,35,80.20656585,d259458e4b759ae66dce820ba685cd82-2001,2022-08-09 07:30:12.401
15005,35,80.19947721,d259458e4b759ae66dce820ba685cd82-2002,2022-08-09 07:30:12.401
15010,35,80.1944139,d259458e4b759ae66dce820ba685cd82-2003,2022-08-09 07:30:12.401
15070,36,79.52824871,d259458e4b759ae66dce820ba685cd82-2004,2022-08-09 07:30:12.401
15075,36,79.5231854,d259458e4b759ae66dce820ba685cd82-2005,2022-08-09 07:30:12.401
15124,37,78.86815949,d259458e4b759ae66dce820ba685cd82-2006,2022-08-09 07:30:12.401
15173,36,79.42394449,d259458e4b759ae66dce820ba685cd82-2007,2022-08-09 07:30:12.401
15230,39,77.55000638,d259458e4b759ae66dce820ba685cd82-2008,2022-08-09 07:30:12.401
15235,39,77.54494307,d259458e4b759ae66dce820ba685cd82-2009,2022-08-09 07:30:12.401
15282,38,78.10275339,d259458e4b759ae66dce820ba685cd82-2010,2022-08-09 07:30:12.401
15337,37,78.65246242,d259458e4b759ae66dce820ba685cd82-2011,2022-08-09 07:30:12.401
15349,37,78.64031047,d259458e4b759ae66dce820ba685cd82-2012,2022-08-09 07:30:12.401
15359,36,79.2355893,d259458e4b759ae66dce820ba685cd82-2013,2022-08-09 07:30:12.401
15406,36,79.18799418,d259458e4b759ae66dce820ba685cd82-2014,2022-08-09 07:30:12.401
15413,36,79.18090554,d259458e4b759ae66dce820ba685cd82-2015,2022-08-09 07:30:12.401
15472,35,79.72656392,d259458e4b759ae66dce820ba685cd82-2016,2022-08-09 07:30:12.401
15507,34,80.29652619,d259458e4b759ae66dce820ba685cd82-2017,2022-08-09 07:30:12.401
15517,34,80.28639957,d259458e4b759ae66dce820ba685cd82-2018,2022-08-09 07:30:12.401
15527,35,79.67086749,d259458e4b759ae66dce820ba685cd82-2019,2022-08-09 07:30:12.401
15565,35,79.63238632,d259458e4b759ae66dce820ba685cd82-2020,2022-08-09 07:30:12.401
15569,34,80.23374113,d259458e4b759ae66dce820ba685cd82-2021,2022-08-09 07:30:12.401
15584,35,79.61314574,d259458e4b759ae66dce820ba685cd82-2022,2022-08-09 07:30:12.401
15592,34,80.21044989,d259458e4b759ae66dce820ba685cd82-2023,2022-08-09 07:30:12.401
15616,34,80.186146,d259458e4b759ae66dce820ba685cd82-2024,2022-08-09 07:30:12.401
15629,34,80.17298139,d259458e4b759ae66dce820ba685cd82-2025,2022-08-09 07:30:12.401
15718,34,80.08285444,d259458e4b759ae66dce820ba685cd82-2026,2022-08-09 07:30:12.401
15758,34,80.04234795,d259458e4b759ae66dce820ba685cd82-2027,2022-08-09 07:30:12.401
15773,35,79.42175257,d259458e4b759ae66dce820ba685cd82-2028,2022-08-09 07:30:12.401
15808,38,77.57009303,d259458e4b759ae66dce820ba685cd82-2029,2022-08-09 07:30:12.401
15825,39,76.94747231,d259458e4b759ae66dce820ba685cd82-2030,2022-08-09 07:30:12.401
15833,39,76.93937102,d259458e4b759ae66dce820ba685cd82-2031,2022-08-09 07:30:12.401
15837,39,76.93532037,d259458e4b759ae66dce820ba685cd82-2032,2022-08-09 07:30:12.401
15845,39,76.92721907,d259458e4b759ae66dce820ba685cd82-2033,2022-08-09 07:30:12.401
15897,34,79.90158789,d259458e4b759ae66dce820ba685cd82-2034,2022-08-09 07:30:12.401
15904,33,80.49990471,d259458e4b759ae66dce820ba685cd82-2035,2022-08-09 07:30:12.401
15944,32,81.06480367,d259458e4b759ae66dce820ba685cd82-2036,2022-08-09 07:30:12.401
15983,31,81.63071529,d259458e4b759ae66dce820ba685cd82-2037,2022-08-09 07:30:12.401
15987,31,81.62666465,d259458e4b759ae66dce820ba685cd82-2038,2022-08-09 07:30:12.401
16000,30,82.21890549,d259458e4b759ae66dce820ba685cd82-2039,2022-08-09 07:30:12.401
16047,29,82.77671581,d259458e4b759ae66dce820ba685cd82-2040,2022-08-09 07:30:12.401
16109,27,83.92474166,d259458e4b759ae66dce820ba685cd82-2041,2022-08-09 07:30:12.401
16126,26,84.51293185,d259458e4b759ae66dce820ba685cd82-2042,2022-08-09 07:30:12.401
16156,26,84.48255198,d259458e4b759ae66dce820ba685cd82-2043,2022-08-09 07:30:12.401
16179,26,84.45926075,d259458e4b759ae66dce820ba685cd82-2044,2022-08-09 07:30:12.401
16184,26,84.45419744,d259458e4b759ae66dce820ba685cd82-2045,2022-08-09 07:30:12.401
16189,25,85.05453958,d259458e4b759ae66dce820ba685cd82-2046,2022-08-09 07:30:12.401
16236,24,85.6123499,d259458e4b759ae66dce820ba685cd82-2047,2022-08-09 07:30:12.401
16243,24,85.60526127,d259458e4b759ae66dce820ba685cd82-2048,2022-08-09 07:30:12.401
16255,24,85.59310932,d259458e4b759ae66dce820ba685cd82-2049,2022-08-09 07:30:12.401
16307,23,86.14585633,d259458e4b759ae66dce820ba685cd82-2050,2022-08-09 07:30:12.401
16312,22,86.74619848,d259458e4b759ae66dce820ba685cd82-2051,2022-08-09 07:30:12.401
8357,21,95.4073325,d259458e4b759ae66dce820ba685cd82-2052,2022-08-09 07:30:12.401
8371,21,95.39315523,d259458e4b759ae66dce820ba685cd82-2053,2022-08-09 07:30:12.401
8377,21,95.38707925,d259458e4b759ae66dce820ba685cd82-2054,2022-08-09 07:30:12.401
8383,21,95.38100328,d259458e4b759ae66dce820ba685cd82-2055,2022-08-09 07:30:12.401
8389,22,94.76952185,d259458e4b759ae66dce820ba685cd82-2056,2022-08-09 07:30:12.401
8396,22,94.76243322,d259458e4b759ae66dce820ba685cd82-2057,2022-08-09 07:30:12.401
8404,22,94.75433192,d259458e4b759ae66dce820ba685cd82-2058,2022-08-09 07:30:12.401
8416,23,94.13677452,d259458e4b759ae66dce820ba685cd82-2059,2022-08-09 07:30:12.401
8426,23,94.1266479,d259458e4b759ae66dce820ba685cd82-2060,2022-08-09 07:30:12.401
8464,24,93.48276128,d259458e4b759ae66dce820ba685cd82-2061,2022-08-09 07:30:12.401
8468,24,93.47871063,d259458e4b759ae66dce820ba685cd82-2062,2022-08-09 07:30:12.401
8475,24,93.47162199,d259458e4b759ae66dce820ba685cd82-2063,2022-08-09 07:30:12.401
8487,25,92.85406459,d259458e4b759ae66dce820ba685cd82-2064,2022-08-09 07:30:12.401
8493,25,92.84798862,d259458e4b759ae66dce820ba685cd82-2065,2022-08-09 07:30:12.401
8497,25,92.84393797,d259458e4b759ae66dce820ba685cd82-2066,2022-08-09 07:30:12.401
8507,25,92.83381134,d259458e4b759ae66dce820ba685cd82-2067,2022-08-09 07:30:12.401
8513,25,92.82773537,d259458e4b759ae66dce820ba685cd82-2068,2022-08-09 07:30:12.401
8520,25,92.82064673,d259458e4b759ae66dce820ba685cd82-2069,2022-08-09 07:30:12.401
8532,25,92.80849479,d259458e4b759ae66dce820ba685cd82-2070,2022-08-09 07:30:12.401
8536,26,92.19903868,d259458e4b759ae66dce820ba685cd82-2071,2022-08-09 07:30:12.401
8546,26,92.18891206,d259458e4b759ae66dce820ba685cd82-2072,2022-08-09 07:30:12.401
8557,25,92.78317823,d259458e4b759ae66dce820ba685cd82-2073,2022-08-09 07:30:12.401
8566,25,92.77406427,d259458e4b759ae66dce820ba685cd82-2074,2022-08-09 07:30:12.401
8578,25,92.76191232,d259458e4b759ae66dce820ba685cd82-2075,2022-08-09 07:30:12.401
8584,26,92.15043089,d259458e4b759ae66dce820ba685cd82-2076,2022-08-09 07:30:12.401
8591,26,92.14334226,d259458e4b759ae66dce820ba685cd82-2077,2022-08-09 07:30:12.401
8597,26,92.13726628,d259458e4b759ae66dce820ba685cd82-2078,2022-08-09 07:30:12.401
8606,26,92.12815232,d259458e4b759ae66dce820ba685cd82-2079,2022-08-09 07:30:12.401
8614,26,92.12005103,d259458e4b759ae66dce820ba685cd82-2080,2022-08-09 07:30:12.401
8621,26,92.11296239,d259458e4b759ae66dce820ba685cd82-2081,2022-08-09 07:30:12.401
8627,27,91.50148096,d259458e4b759ae66dce820ba685cd82-2082,2022-08-09 07:30:12.401
8636,27,91.492367,d259458e4b759ae66dce820ba685cd82-2083,2022-08-09 07:30:12.401
8645,27,91.48325304,d259458e4b759ae66dce820ba685cd82-2084,2022-08-09 07:30:12.401
8651,27,91.47717707,d259458e4b759ae66dce820ba685cd82-2085,2022-08-09 07:30:12.401
8658,27,91.47008843,d259458e4b759ae66dce820ba685cd82-2086,2022-08-09 07:30:12.401
8664,27,91.46401246,d259458e4b759ae66dce820ba685cd82-2087,2022-08-09 07:30:12.401
8670,27,91.45793648,d259458e4b759ae66dce820ba685cd82-2088,2022-08-09 07:30:12.401
8676,27,91.45186051,d259458e4b759ae66dce820ba685cd82-2089,2022-08-09 07:30:12.401
8690,28,90.83227779,d259458e4b759ae66dce820ba685cd82-2090,2022-08-09 07:30:12.401
10455,34,85.41249611,d259458e4b759ae66dce820ba685cd82-2091,2022-08-09 07:30:12.401
10495,37,83.55577326,d259458e4b759ae66dce820ba685cd82-2092,2022-08-09 07:30:12.401
10508,38,82.9372032,d259458e4b759ae66dce820ba685cd82-2093,2022-08-09 07:30:12.401
10532,39,82.30749385,d259458e4b759ae66dce820ba685cd82-2094,2022-08-09 07:30:12.401
10536,39,82.3034432,d259458e4b759ae66dce820ba685cd82-2095,2022-08-09 07:30:12.401
10545,39,82.29432924,d259458e4b759ae66dce820ba685cd82-2096,2022-08-09 07:30:12.401
10552,39,82.28724061,d259458e4b759ae66dce820ba685cd82-2097,2022-08-09 07:30:12.401
10556,39,82.28318996,d259458e4b759ae66dce820ba685cd82-2098,2022-08-09 07:30:12.401
10563,39,82.27610132,d259458e4b759ae66dce820ba685cd82-2099,2022-08-09 07:30:12.401
10570,39,82.26901268,d259458e4b759ae66dce820ba685cd82-2100,2022-08-09 07:30:12.401
10579,39,82.25989872,d259458e4b759ae66dce820ba685cd82-2101,2022-08-09 07:30:12.401
10586,39,82.25281009,d259458e4b759ae66dce820ba685cd82-2102,2022-08-09 07:30:12.401
10592,39,82.24673411,d259458e4b759ae66dce820ba685cd82-2103,2022-08-09 07:30:12.401
10599,39,82.23964548,d259458e4b759ae66dce820ba685cd82-2104,2022-08-09 07:30:12.401
10605,38,82.83897496,d259458e4b759ae66dce820ba685cd82-2105,2022-08-09 07:30:12.401
10611,38,82.83289898,d259458e4b759ae66dce820ba685cd82-2106,2022-08-09 07:30:12.401
10620,38,82.82378502,d259458e4b759ae66dce820ba685cd82-2107,2022-08-09 07:30:12.401
10627,39,82.21129093,d259458e4b759ae66dce820ba685cd82-2108,2022-08-09 07:30:12.401
10649,39,82.18901236,d259458e4b759ae66dce820ba685cd82-2109,2022-08-09 07:30:12.401
10658,39,82.1798984,d259458e4b759ae66dce820ba685cd82-2110,2022-08-09 07:30:12.401
10665,39,82.17280977,d259458e4b759ae66dce820ba685cd82-2111,2022-08-09 07:30:12.401
10674,39,82.16369581,d259458e4b759ae66dce820ba685cd82-2112,2022-08-09 07:30:12.401
10680,39,82.15761983,d259458e4b759ae66dce820ba685cd82-2113,2022-08-09 07:30:12.401
10686,39,82.15154386,d259458e4b759ae66dce820ba685cd82-2114,2022-08-09 07:30:12.401
10713,39,82.12420198,d259458e4b759ae66dce820ba685cd82-2115,2022-08-09 07:30:12.401
10717,40,81.51474587,d259458e4b759ae66dce820ba685cd82-2116,2022-08-09 07:30:12.401
10726,39,82.11103737,d259458e4b759ae66dce820ba685cd82-2117,2022-08-09 07:30:12.401
10733,39,82.10394873,d259458e4b759ae66dce820ba685cd82-2118,2022-08-09 07:30:12.401
10739,39,82.09787276,d259458e4b759ae66dce820ba685cd82-2119,2022-08-09 07:30:12.401
10751,40,81.48031536,d259458e4b759ae66dce820ba685cd82-2120,2022-08-09 07:30:12.401
10757,40,81.47423938,d259458e4b759ae66dce820ba685cd82-2121,2022-08-09 07:30:12.401
10763,40,81.46816341,d259458e4b759ae66dce820ba685cd82-2122,2022-08-09 07:30:12.401
10770,39,82.06648022,d259458e4b759ae66dce820ba685cd82-2123,2022-08-09 07:30:12.401
10779,40,81.45196081,d259458e4b759ae66dce820ba685cd82-2124,2022-08-09 07:30:12.401
10785,40,81.44588484,d259458e4b759ae66dce820ba685cd82-2125,2022-08-09 07:30:12.401
10798,40,81.43272023,d259458e4b759ae66dce820ba685cd82-2126,2022-08-09 07:30:12.401
10809,40,81.42158094,d259458e4b759ae66dce820ba685cd82-2127,2022-08-09 07:30:12.401
10822,40,81.40841633,d259458e4b759ae66dce820ba685cd82-2128,2022-08-09 07:30:12.401
10834,40,81.39626438,d259458e4b759ae66dce820ba685cd82-2129,2022-08-09 07:30:12.401
10841,38,82.59998665,d259458e4b759ae66dce820ba685cd82-2130,2022-08-09 07:30:12.401
10853,40,81.3770238,d259458e4b759ae66dce820ba685cd82-2131,2022-08-09 07:30:12.401
5247,59,75.55130503,d259458e4b759ae66dce820ba685cd82-2132,2022-08-09 07:30:12.401
5252,58,76.15164717,d259458e4b759ae66dce820ba685cd82-2133,2022-08-09 07:30:12.401
5259,57,76.74996399,d259458e4b759ae66dce820ba685cd82-2134,2022-08-09 07:30:12.401
10338,21,93.40124849,d259458e4b759ae66dce820ba685cd82-2135,2022-08-09 07:30:12.401
10344,21,93.39517252,d259458e4b759ae66dce820ba685cd82-2136,2022-08-09 07:30:12.401
10351,21,93.38808388,d259458e4b759ae66dce820ba685cd82-2137,2022-08-09 07:30:12.401
10357,21,93.38200791,d259458e4b759ae66dce820ba685cd82-2138,2022-08-09 07:30:12.401
10363,21,93.37593193,d259458e4b759ae66dce820ba685cd82-2139,2022-08-09 07:30:12.401
10370,21,93.3688433,d259458e4b759ae66dce820ba685cd82-2140,2022-08-09 07:30:12.401
10376,20,93.96817278,d259458e4b759ae66dce820ba685cd82-2141,2022-08-09 07:30:12.401
10382,20,93.9620968,d259458e4b759ae66dce820ba685cd82-2142,2022-08-09 07:30:12.401
10388,20,93.95602083,d259458e4b759ae66dce820ba685cd82-2143,2022-08-09 07:30:12.401
10395,20,93.94893219,d259458e4b759ae66dce820ba685cd82-2144,2022-08-09 07:30:12.401
10406,20,93.93779291,d259458e4b759ae66dce820ba685cd82-2145,2022-08-09 07:30:12.401
10413,20,93.93070427,d259458e4b759ae66dce820ba685cd82-2146,2022-08-09 07:30:12.401
10419,20,93.9246283,d259458e4b759ae66dce820ba685cd82-2147,2022-08-09 07:30:12.401
10425,19,94.52395778,d259458e4b759ae66dce820ba685cd82-2148,2022-08-09 07:30:12.401
10431,20,93.91247635,d259458e4b759ae66dce820ba685cd82-2149,2022-08-09 07:30:12.401
10437,20,93.90640038,d259458e4b759ae66dce820ba685cd82-2150,2022-08-09 07:30:12.401
10444,20,93.89931174,d259458e4b759ae66dce820ba685cd82-2151,2022-08-09 07:30:12.401
10455,19,94.49357791,d259458e4b759ae66dce820ba685cd82-2152,2022-08-09 07:30:12.401
10464,20,93.87905849,d259458e4b759ae66dce820ba685cd82-2153,2022-08-09 07:30:12.401
10470,19,94.47838797,d259458e4b759ae66dce820ba685cd82-2154,2022-08-09 07:30:12.401
10474,20,93.86893187,d259458e4b759ae66dce820ba685cd82-2155,2022-08-09 07:30:12.401
10481,20,93.86184324,d259458e4b759ae66dce820ba685cd82-2156,2022-08-09 07:30:12.401
10487,20,93.85576726,d259458e4b759ae66dce820ba685cd82-2157,2022-08-09 07:30:12.401
10494,20,93.84867863,d259458e4b759ae66dce820ba685cd82-2158,2022-08-09 07:30:12.401
10503,19,94.44497012,d259458e4b759ae66dce820ba685cd82-2159,2022-08-09 07:30:12.401
10510,19,94.43788148,d259458e4b759ae66dce820ba685cd82-2160,2022-08-09 07:30:12.401
10519,19,94.42876752,d259458e4b759ae66dce820ba685cd82-2161,2022-08-09 07:30:12.401
10523,20,93.81931142,d259458e4b759ae66dce820ba685cd82-2162,2022-08-09 07:30:12.401
10530,19,94.41762824,d259458e4b759ae66dce820ba685cd82-2163,2022-08-09 07:30:12.401
10536,20,93.80614681,d259458e4b759ae66dce820ba685cd82-2164,2022-08-09 07:30:12.401
10543,19,94.40446363,d259458e4b759ae66dce820ba685cd82-2165,2022-08-09 07:30:12.401
10549,19,94.39838765,d259458e4b759ae66dce820ba685cd82-2166,2022-08-09 07:30:12.401
10555,20,93.78690623,d259458e4b759ae66dce820ba685cd82-2167,2022-08-09 07:30:12.401
10561,20,93.78083025,d259458e4b759ae66dce820ba685cd82-2168,2022-08-09 07:30:12.401
10570,20,93.77171629,d259458e4b759ae66dce820ba685cd82-2169,2022-08-09 07:30:12.401
10576,20,93.76564032,d259458e4b759ae66dce820ba685cd82-2170,2022-08-09 07:30:12.401
10580,20,93.76158967,d259458e4b759ae66dce820ba685cd82-2171,2022-08-09 07:30:12.401
10586,20,93.75551369,d259458e4b759ae66dce820ba685cd82-2172,2022-08-09 07:30:12.401
10598,21,93.13795629,d259458e4b759ae66dce820ba685cd82-2173,2022-08-09 07:30:12.401
10602,21,93.13390564,d259458e4b759ae66dce820ba685cd82-2174,2022-08-09 07:30:12.401
10609,21,93.12681701,d259458e4b759ae66dce820ba685cd82-2175,2022-08-09 07:30:12.401
10621,21,93.11466506,d259458e4b759ae66dce820ba685cd82-2176,2022-08-09 07:30:12.401
10625,21,93.11061441,d259458e4b759ae66dce820ba685cd82-2177,2022-08-09 07:30:12.401
10631,21,93.10453844,d259458e4b759ae66dce820ba685cd82-2178,2022-08-09 07:30:12.401
10638,22,92.49204435,d259458e4b759ae66dce820ba685cd82-2179,2022-08-09 07:30:12.401
10645,22,92.48495571,d259458e4b759ae66dce820ba685cd82-2180,2022-08-09 07:30:12.401
10651,22,92.47887974,d259458e4b759ae66dce820ba685cd82-2181,2022-08-09 07:30:12.401
10658,22,92.4717911,d259458e4b759ae66dce820ba685cd82-2182,2022-08-09 07:30:12.401
10665,23,91.85929701,d259458e4b759ae66dce820ba685cd82-2183,2022-08-09 07:30:12.401
10671,22,92.45862649,d259458e4b759ae66dce820ba685cd82-2184,2022-08-09 07:30:12.401
10678,22,92.45153786,d259458e4b759ae66dce820ba685cd82-2185,2022-08-09 07:30:12.401
10685,23,91.83904377,d259458e4b759ae66dce820ba685cd82-2186,2022-08-09 07:30:12.401
10699,23,91.8248665,d259458e4b759ae66dce820ba685cd82-2187,2022-08-09 07:30:12.401
10708,24,91.21034708,d259458e4b759ae66dce820ba685cd82-2188,2022-08-09 07:30:12.401
10712,24,91.20629643,d259458e4b759ae66dce820ba685cd82-2189,2022-08-09 07:30:12.401
